"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ReefCheckIndo: #ICRS2016: Download '13th Intl Coral Reef Symposium' and View """" https://t.co/CVL0LpK80x",FALSE,0,NA,2016-06-21 12:36:29,FALSE,NA,"745233930421362688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JChrisPires",1,TRUE,FALSE,NA,NA
"RT @WhySharksMatter: Ocean science and conservation hashtag of the week: #ICRS2016 , the international coral reef symposium in Hawaii. #Tea…",FALSE,0,NA,2016-06-21 12:35:50,FALSE,NA,"745233768324042753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JChrisPires",8,TRUE,FALSE,NA,NA
"RT @CoralReefFish: Two of the best ichthylogists in the world! Richard Pyle and Jack Randall! #ICRS2016 https://t.co/06nUV7o56d",FALSE,0,NA,2016-06-21 12:35:46,FALSE,NA,"745233748791164929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JChrisPires",12,TRUE,FALSE,NA,NA
"RT @hakaimagazine: The Hangover of Coral Bleaching 

https://t.co/tG2N8dpZaL 

#coralbleaching #ICRS2016 https://t.co/PmBnoBVsEp",FALSE,0,NA,2016-06-21 12:35:35,FALSE,NA,"745233704239271937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JChrisPires",4,TRUE,FALSE,NA,NA
"RT @CoralReefFish: Historic gathering of past and present Darwin Medal recipients @ICRS2016 #ICRS2016 https://t.co/fdQVVPur7Z",FALSE,0,NA,2016-06-21 12:35:25,FALSE,NA,"745233664288534528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JChrisPires",17,TRUE,FALSE,NA,NA
"RT @AbelValdivia: Infographic: How does climate change affect coral reefs? #ICRS2016 https://t.co/phhD5abasB @NOAACoral https://t.co/gQD2X9…",FALSE,0,NA,2016-06-21 12:35:07,FALSE,NA,"745233586098307073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JChrisPires",33,TRUE,FALSE,NA,NA
"RT @projectaware: ""Reef sharks are worth more to Palau alive than dead"" President Remengesau #ICRS2016 https://t.co/bdjJRExyu8 https://t.co…",FALSE,0,NA,2016-06-21 12:34:54,FALSE,NA,"745233533958914048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JChrisPires",14,TRUE,FALSE,NA,NA
"RT @ProfTerryHughes: Impressive talk today at #ICRS2016 from Prof David Bellwood, world expert on reef fish @CoralCoE @jcu https://t.co/XkM…",FALSE,0,NA,2016-06-21 12:34:48,FALSE,NA,"745233505529954305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JChrisPires",15,TRUE,FALSE,NA,NA
"RT @CivilBeat: About 2,500 people are expected to attend the International Coral Reef Symposium in Hawaii June 19-24 https://t.co/0vJsc9H9e…",FALSE,0,NA,2016-06-21 12:34:41,FALSE,NA,"745233475616157696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JChrisPires",23,TRUE,FALSE,NA,NA
"RT @hakaimagazine: Australia’s Extremophile Coral Could Be Key to Saving the World’s Reefs

https://t.co/SOuNBYWnsI

#coral #ICRS2016 https…",FALSE,0,NA,2016-06-21 12:34:18,FALSE,NA,"745233382691352577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JChrisPires",14,TRUE,FALSE,NA,NA
"RT @mwestneat: As we head into the last day of an awesome #evol2016 meeting I wish I could transport myself to the fantastic coral reef mee…",FALSE,0,NA,2016-06-21 12:29:40,FALSE,NA,"745232216779698176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JChrisPires",2,TRUE,FALSE,NA,NA
"RT @ProfTerryHughes: Impressive talk today at #ICRS2016 from Prof David Bellwood, world expert on reef fish @CoralCoE @jcu https://t.co/XkM…",FALSE,0,NA,2016-06-21 12:28:09,FALSE,NA,"745231835165130752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DickesonShane",15,TRUE,FALSE,NA,NA
"RT @jess_carilli: Less bacteria, but also less DOC w/increased inputs suggests tight/fast recycling on reefs #ICRS2016",FALSE,0,NA,2016-06-21 12:27:49,FALSE,NA,"745231751312617472",NA,"<a href=""https://www.limfinite.com/"" rel=""nofollow"">LimRetweet</a>","LimfiniteDotCom",2,TRUE,FALSE,NA,NA
"RT @jess_carilli: Nelson: back reefs see terrestrial runoff signature, but depletion of organics suggests some removal process #ICRS2016",FALSE,0,NA,2016-06-21 12:27:04,FALSE,NA,"745231561247776769",NA,"<a href=""https://www.limfinite.com/"" rel=""nofollow"">LimRetweet</a>","LimfiniteDotCom",2,TRUE,FALSE,NA,NA
"RT @jess_carilli: Terrestrial humics enhanced in back reef. Offshore-onshore differences dampened w/higher wave energy/flushing #ICRS2016",FALSE,0,NA,2016-06-21 12:26:23,FALSE,NA,"745231390313111552",NA,"<a href=""https://www.limfinite.com/"" rel=""nofollow"">LimRetweet</a>","LimfiniteDotCom",2,TRUE,FALSE,NA,NA
"RT @jess_carilli: Terrestrial humics enhanced in back reef. Offshore-onshore differences dampened w/higher wave energy/flushing #ICRS2016",FALSE,0,NA,2016-06-21 12:23:21,FALSE,NA,"745230624361938944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coral_chemist",2,TRUE,FALSE,NA,NA
"RT @jess_carilli: Nelson: back reefs see terrestrial runoff signature, but depletion of organics suggests some removal process #ICRS2016",FALSE,0,NA,2016-06-21 12:23:13,FALSE,NA,"745230592330108929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coral_chemist",2,TRUE,FALSE,NA,NA
"RT @jess_carilli: Less bacteria, but also less DOC w/increased inputs suggests tight/fast recycling on reefs #ICRS2016",FALSE,0,NA,2016-06-21 12:23:07,FALSE,NA,"745230566535077888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coral_chemist",2,TRUE,FALSE,NA,NA
"RT @jess_carilli: Greer: really elegant work with UTh and genetic-age dating shows Acropora persisted in refugia in Belize through die-off…",FALSE,0,NA,2016-06-21 12:22:57,FALSE,NA,"745230523325382656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coral_chemist",2,TRUE,FALSE,NA,NA
"RT @projectaware: ""Reef sharks are worth more to Palau alive than dead"" President Remengesau #ICRS2016 https://t.co/bdjJRExyu8 https://t.co…",FALSE,0,NA,2016-06-21 12:22:36,FALSE,NA,"745230434775216130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dijipiji",14,TRUE,FALSE,NA,NA
"RT @UNdertheCblog: Wiedenmann: gene regulation patterns of heat stress response different in coral from diff. Regions. Local acclimation =…",FALSE,0,NA,2016-06-21 12:20:13,FALSE,NA,"745229838697529344",NA,"<a href=""https://www.limfinite.com/"" rel=""nofollow"">LimRetweet</a>","LimfiniteDotCom",3,TRUE,FALSE,NA,NA
"RT @UNdertheCblog: We don't have 4 years of lag time anymore. New science must be incorporated asap to conserve and protect reefs #ICRS2016",FALSE,0,NA,2016-06-21 12:19:56,FALSE,NA,"745229764269576192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coral_chemist",2,TRUE,FALSE,NA,NA
"RT @UNdertheCblog: Wiedenmann: gene regulation patterns of heat stress response different in coral from diff. Regions. Local acclimation =…",FALSE,0,NA,2016-06-21 12:18:52,FALSE,NA,"745229497469968384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coral_chemist",3,TRUE,FALSE,NA,NA
"RT @RJLilley: To all you good folks at #ICRS2016, please follow @ProjectSeagrass, @BoardshortsBen &amp; @ZosteraR. Can't be there BUT keen to l…",FALSE,0,NA,2016-06-21 12:18:16,FALSE,NA,"745229346198134784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProjectSeagrass",2,TRUE,FALSE,NA,NA
"RT @RJLilley: To all you ocean lovers at @ICRS2016! Help @ProjectSeagrass bring #seagrass to the masses! Like our page! #ICRS2016

https://…",FALSE,0,NA,2016-06-21 12:18:07,FALSE,NA,"745229308860448768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProjectSeagrass",4,TRUE,FALSE,NA,NA
"RT @UNdertheCblog: .@thedmbaker in the past, corals were burned to create lime in Hong Kong. Possibly the first industry on the island. #IC…",FALSE,0,NA,2016-06-21 12:17:39,FALSE,NA,"745229192581746688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coral_chemist",1,TRUE,FALSE,NA,NA
"RT @UNdertheCblog: .@thedmbaker coral species richness is highest in areas with low N, P, and particulate inorganic matter 
#ICRS2016",FALSE,0,NA,2016-06-21 12:17:12,FALSE,NA,"745229076319838208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coral_chemist",2,TRUE,FALSE,NA,NA
"RT @UNdertheCblog: Mcclenahan: overall a 52-70% loss was estimated for coral observations since 1770s: 
#ICRS2016",FALSE,0,NA,2016-06-21 12:16:10,FALSE,NA,"745228816210104320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coral_chemist",2,TRUE,FALSE,NA,NA
"RT @UNdertheCblog: Markham: reconstructing coral loss before modern monitoring is like trying to solve a crime with no witnesses #ICRS2016",FALSE,0,NA,2016-06-21 12:16:01,FALSE,NA,"745228779262480384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coral_chemist",1,TRUE,FALSE,NA,NA
"RT @coral_chemist: Trying to catch up on yesterdays #ICRS2016 highlights over lunch",FALSE,0,NA,2016-06-21 12:15:50,FALSE,NA,"745228732537806848",NA,"<a href=""https://www.limfinite.com/"" rel=""nofollow"">LimRetweet</a>","LimfiniteDotCom",1,TRUE,FALSE,NA,NA
"RT @AbelValdivia: Infographic: How does climate change affect coral reefs? #ICRS2016 https://t.co/phhD5abasB @NOAACoral https://t.co/gQD2X9…",FALSE,0,NA,2016-06-21 12:15:00,FALSE,NA,"745228525179969536",NA,"<a href=""https://www.limfinite.com/"" rel=""nofollow"">LimRetweet</a>","LimfiniteDotCom",33,TRUE,FALSE,NA,NA
"RT @AbelValdivia: Infographic: How does climate change affect coral reefs? #ICRS2016 https://t.co/phhD5abasB @NOAACoral https://t.co/gQD2X9…",FALSE,0,NA,2016-06-21 12:12:19,FALSE,NA,"745227849825722368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coral_chemist",33,TRUE,FALSE,NA,NA
"Trying to catch up on yesterdays #ICRS2016 highlights over lunch",FALSE,2,NA,2016-06-21 12:11:40,FALSE,NA,"745227684230336512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coral_chemist",1,FALSE,FALSE,NA,NA
"RT @ProfTerryHughes: Impressive talk today at #ICRS2016 from Prof David Bellwood, world expert on reef fish @CoralCoE @jcu https://t.co/XkM…",FALSE,0,NA,2016-06-21 12:02:37,FALSE,NA,"745225408216342528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoralCoE",15,TRUE,FALSE,NA,NA
"Living vicariously through twitter by reading all the posts about  the International Coral Reef Symposium. Wishing I was there #ICRS2016",FALSE,2,NA,2016-06-21 11:58:53,FALSE,NA,"745224470164574208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nikitasr135",1,FALSE,FALSE,NA,NA
"#ICRS2016: How does climate change affect coral reefs?  https://t.co/P3VMbsk0LA https://t.co/aWbqdNwWQR",FALSE,1,NA,2016-06-21 11:53:28,FALSE,NA,"745223103475757057",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DatavizNews",1,FALSE,FALSE,NA,NA
"RT @AbelValdivia: Infographic: How does climate change affect coral reefs? #ICRS2016 https://t.co/phhD5abasB @NOAACoral https://t.co/gQD2X9…",FALSE,0,NA,2016-06-21 11:50:22,FALSE,NA,"745222323892953088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jtaylaj",33,TRUE,FALSE,NA,NA
"RT @wiomsa: Mahalo to @WIOMSA family. Welcome to the 13th Int Coral Reef Symp #ICRS2016 in Hawaii! I'm guest tweeting for the week from her…",FALSE,0,NA,2016-06-21 11:50:09,FALSE,NA,"745222268855422976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InnocentNgao",1,TRUE,FALSE,NA,NA
"RT @AbelValdivia: Infographic: How does climate change affect coral reefs? #ICRS2016 https://t.co/phhD5abasB @NOAACoral https://t.co/gQD2X9…",FALSE,0,NA,2016-06-21 11:49:05,FALSE,NA,"745222003603443712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nikitasr135",33,TRUE,FALSE,NA,NA
"RT @edd_hind: Conducting international coral reef research in a small island state? Guidelines: https://t.co/CrJxkeD2LZ #ICRS2016",FALSE,0,NA,2016-06-21 11:45:32,FALSE,NA,"745221110497705984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RJLilley",3,TRUE,FALSE,NA,NA
"RT @edd_hind: Conducting international coral reef research in a small island state? Guidelines: https://t.co/CrJxkeD2LZ #ICRS2016",FALSE,0,NA,2016-06-21 11:42:47,FALSE,NA,"745220416440983554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amandajwaite",3,TRUE,FALSE,NA,NA
"RT @RJLilley: Keep up the LIVE TWEETING #ICRS2016 &amp; make sure you follow @isbw2016 ahead of the big #SEAGRASS conference this OCT������ https://…",FALSE,0,NA,2016-06-21 11:37:42,FALSE,NA,"745219136259690498",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","KE_Brodersen",2,TRUE,FALSE,NA,NA
"RT @louiseglew: MPAs have substantive, rapid, intended and unintended impacts. --Fitry Pakiding. @Mike_Mascia #ICRS2016",FALSE,0,NA,2016-06-21 11:33:39,FALSE,NA,"745218116821614592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","salexander_11",2,TRUE,FALSE,NA,NA
"RT @RJLilley: For those like myself listening in from the outside, @bluecology is doing an excellent blog from @ICRS2016 #ICRS2016
https://…",FALSE,0,NA,2016-06-21 11:27:39,FALSE,NA,"745216607023136768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomNCollins",3,TRUE,FALSE,NA,NA
"RT @RJLilley: Critical to everyone in this room... and to EVERY SINGLE PERSON on the planet! 

No pressure guys... ������������

#ICRS2016 

https://…",FALSE,0,NA,2016-06-21 11:27:01,FALSE,NA,"745216449048887296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomNCollins",1,TRUE,FALSE,NA,NA
"RT @ProfTerryHughes: #GreatBarrierReef bleaching is a serious threat to tourism jobs. So #voteforthereef and jobs Australians. https://t.co…",FALSE,0,NA,2016-06-21 11:24:37,FALSE,NA,"745215843751989251",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mitch_brennan",16,TRUE,FALSE,NA,NA
"RT @kirstencarlson: My visual interpretation of Oral Session 06 #scicomm using #sciart at #ICRS2016 https://t.co/IbG2Yee6iX https://t.co/oH…",FALSE,0,NA,2016-06-21 11:22:48,FALSE,NA,"745215385994170368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaseyRJacobs",3,TRUE,FALSE,NA,NA
"RT @HK_East: 'We are not just small island states, we are big ocean states.' Great opening to #ICRS2016 by Pres. Remengesau",FALSE,0,NA,2016-06-21 11:20:56,FALSE,NA,"745214918262153217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaseyRJacobs",2,TRUE,FALSE,NA,NA
"RT @mallorymrice: Bellwood: modern coral reefs are 66 million years old.#ICRS2016",FALSE,0,NA,2016-06-21 11:20:06,FALSE,NA,"745214706638536704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaseyRJacobs",2,TRUE,FALSE,NA,NA
"RT @footesea: .@RuthDGates: reef conservation, science &amp; management communities have poor record of communicating clearly what our science…",FALSE,0,NA,2016-06-21 11:18:59,FALSE,NA,"745214425817354240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaseyRJacobs",1,TRUE,FALSE,NA,NA
"Conducting international coral reef research in a small island state? Guidelines: https://t.co/CrJxkeD2LZ #ICRS2016",FALSE,4,NA,2016-06-21 11:15:55,FALSE,NA,"745213655583694848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","edd_hind",3,FALSE,FALSE,NA,NA
"RT @AbelValdivia: Infographic: How does climate change affect coral reefs? #ICRS2016 https://t.co/phhD5abasB @NOAACoral https://t.co/gQD2X9…",FALSE,0,NA,2016-06-21 11:15:45,FALSE,NA,"745213611514138625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeniRienks",33,TRUE,FALSE,NA,NA
"Inspiring talk by @Ocean_Agency - inventors of Google Underwater #Streetview - at #ICRS2016 https://t.co/fQNA7pmWq0",FALSE,1,NA,2016-06-21 11:14:58,FALSE,NA,"745213416994856961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","szacke",0,FALSE,FALSE,NA,NA
"RT @ReefManJohn: #ICRS2016 What's 3mm long, feasts on fish, and may be kept in check by living coral? See my talk Thurs, 11am, 313C https:/…",FALSE,0,NA,2016-06-21 11:13:18,FALSE,NA,"745212997778300928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tina_rey",4,TRUE,FALSE,NA,NA
"RT @ReefManJohn: #ICRS2016 What's 3mm long, feasts on fish, and may be kept in check by living coral? See my talk Thurs, 11am, 313C https:/…",FALSE,0,NA,2016-06-21 11:12:06,FALSE,NA,"745212694144245761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GnathiidGnation",4,TRUE,FALSE,NA,NA
"RT @kirstencarlson: Captured highlights in my #sketchbook #ICRS2016 Darwin Medal Awardee Dr. John Randall @ICRS2016 #amazinglife #ocean htt…",FALSE,0,NA,2016-06-21 11:11:17,FALSE,NA,"745212489571405824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Laura_Wat",5,TRUE,FALSE,NA,NA
"RT @AbelValdivia: Infographic: How does climate change affect coral reefs? #ICRS2016 https://t.co/phhD5abasB @NOAACoral https://t.co/gQD2X9…",FALSE,0,NA,2016-06-21 11:10:35,FALSE,NA,"745212312009617409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StephBurgess4",33,TRUE,FALSE,NA,NA
"Shot of Brazilian #CoralReefs to illustrate my work in #Ecography #ICRS2016 #conservation
https://t.co/diEPd8a1jZ https://t.co/YaQ6gjEplO",FALSE,3,NA,2016-06-21 11:08:17,FALSE,NA,"745211732537253888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rafael_magris",1,FALSE,FALSE,NA,NA
"To all you ocean lovers at @ICRS2016! Help @ProjectSeagrass bring #seagrass to the masses! Like our page! #ICRS2016

https://t.co/Q6plJpSCfV",FALSE,2,NA,2016-06-21 11:05:50,FALSE,NA,"745211117169958912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RJLilley",4,FALSE,FALSE,NA,NA
"RT @CoralCoE: #ICRS2016 presentation by Pedro Pereira coming up in 1h: https://t.co/ywWatW6yLI | #CoralTalk @ICRS2016 https://t.co/LEZcMVzx…",FALSE,0,NA,2016-06-21 11:05:34,FALSE,NA,"745211052581785600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pedrohcp",1,TRUE,FALSE,NA,NA
"We are at the Coral Reef Symposium all week. Drop by Booth E21 to see us. #ICRS2016 https://t.co/CHLNMeP1ES",FALSE,3,NA,2016-06-21 11:05:05,FALSE,NA,"745210931005784064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeaBirdScience",3,FALSE,FALSE,NA,NA
"RT @LaurenNadler: @pedrohcp: Gobies grow faster in corals w/smaller branch spacing, esp in certain coral spp. #ICRS2016 @CoralCoE https://t…",FALSE,0,NA,2016-06-21 11:03:57,FALSE,NA,"745210645440692225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pedrohcp",2,TRUE,FALSE,NA,NA
"@AlbertNorstrm couldn't agree more, @bluecology is doing a fantastic job, as well as the other live-tweeters. Keep it up @ICRS2016 #ICRS2016",FALSE,3,"AlbertNorstrm",2016-06-21 11:02:34,FALSE,"745209645854232576","745210293882609664","362361533","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RJLilley",0,FALSE,FALSE,NA,NA
"Loving this enthusiasm from the @ReefEcologyLab! Tweet away! Myself @ProjectSeagrass, @ZosteraR &amp; @BoardshortsBen are following #ICRS2016",FALSE,2,NA,2016-06-21 11:00:39,FALSE,NA,"745209814712717316",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RJLilley",1,FALSE,FALSE,NA,NA
"RT @reefgenomics: #ICRS2016 coral bleaching in the absence of heat stress. Cool presentation by @CloudyPogoreutz",FALSE,0,NA,2016-06-21 11:00:04,FALSE,NA,"745209666804781056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReefLuke",1,TRUE,FALSE,NA,NA
"@bluecology thx for updates, useful for us that couldn't make the trip to #ICRS2016",FALSE,4,"bluecology",2016-06-21 10:59:59,FALSE,"745165474011373568","745209645854232576","268379363","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlbertNorstrm",1,FALSE,FALSE,NA,NA
"RT @ElenaBollati: Dr @Sabrina_Rosset from @TheCoralReefLab at the biogeochemistry poster session #ICRS2016 https://t.co/amCSrF9X0B",FALSE,0,NA,2016-06-21 10:58:15,FALSE,NA,"745209207599824896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReefLuke",2,TRUE,FALSE,NA,NA
"RT @coral_org: 2016 must be the year when we take the first steps toward implementing a healthy ocean as cornerstone for sustainable develo…",FALSE,0,NA,2016-06-21 10:54:50,FALSE,NA,"745208351450107904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","MollyPaul_",4,TRUE,FALSE,NA,NA
"RT @AbelValdivia: Palau: Tiny Pacific island declares world's sixth largest marine reserve in 2015 https://t.co/nRs0azpapl  #ICRS2016",FALSE,0,NA,2016-06-21 10:52:53,FALSE,NA,"745207860456493056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WCSNewsroom",25,TRUE,FALSE,NA,NA
"RT @imkristenbrown: Great #ICRS2016 presentation by @deepcat17 on #coralreefs in the #Maldives #mesophotic @CoralCoE @GCITweet https://t.co…",FALSE,0,NA,2016-06-21 10:52:44,FALSE,NA,"745207822544080896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deepcat17",3,TRUE,FALSE,NA,NA
"RT @CoralCoE: #ICRS2016 presentation by @deepcat17 coming up in 1h: https://t.co/Em55TjNIZK | #CoralTalk @ICRS2016 https://t.co/PzviNtJrVJ",FALSE,0,NA,2016-06-21 10:52:37,FALSE,NA,"745207792005324801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deepcat17",3,TRUE,FALSE,NA,NA
"RT @emilysdarling: Thanks to everyone who came out to think #bigdata for #coral reef monitoring today! @TheWCS @WWF #ICRS2016 https://t.co/…",FALSE,0,NA,2016-06-21 10:51:22,FALSE,NA,"745207479190061056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WCSNewsroom",17,TRUE,FALSE,NA,NA
"With this kind of logic the man deserves his PhD! Or at least you cab go and check out his poster! #ICRS2016 

https://t.co/sgHZ75Aqoz",FALSE,4,NA,2016-06-21 10:51:19,FALSE,NA,"745207465827045376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RJLilley",0,FALSE,FALSE,NA,NA
"A crew from the @ReefEcologyLab got a chance to snap a quick pic at #ICRS2016 today! @MattTietbs47 @maybroberts https://t.co/auDD7Yxq3L",FALSE,5,NA,2016-06-21 10:51:04,FALSE,NA,"745207401024872448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RoyaleWithSeas",2,FALSE,FALSE,NA,NA
"RT @footesea: Yeah, try to get THIS out of your head! ""The Coral Song"" shared by Bitsy Kelley, @OutriggerResort #ICRS2016 https://t.co/SBYh…",FALSE,0,NA,2016-06-21 10:49:29,FALSE,NA,"745207002771656704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RJLilley",3,TRUE,FALSE,NA,NA
"RT @TessHempson: The opening of a tribute to Glenn Almany - a man who left a legacy of inspiration in science and life #ICRS2016 https://t.…",FALSE,0,NA,2016-06-21 10:47:39,FALSE,NA,"745206542274805760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChristinacHicks",4,TRUE,FALSE,NA,NA
"RT @AbelValdivia: Infographic: How does climate change affect coral reefs? #ICRS2016 https://t.co/phhD5abasB @NOAACoral https://t.co/gQD2X9…",FALSE,0,NA,2016-06-21 10:46:29,FALSE,NA,"745206248216346624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FemoraleShells",33,TRUE,FALSE,NA,NA
"RT @RJLilley: For those like myself listening in from the outside, @bluecology is doing an excellent blog from @ICRS2016 #ICRS2016
https://…",FALSE,0,NA,2016-06-21 10:45:26,FALSE,NA,"745205982150688768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dm_moore_",3,TRUE,FALSE,NA,NA
"Thanks @NathanEagle! Your ocean coverage is especially important during this critical time for our reefs. #ICRS2016 https://t.co/nfCLvjlRKR",FALSE,4,NA,2016-06-21 10:44:24,FALSE,NA,"745205723324289026",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ICRS2016",2,FALSE,FALSE,NA,NA
"Keep up the LIVE TWEETING #ICRS2016 &amp; make sure you follow @isbw2016 ahead of the big #SEAGRASS conference this OCT������ https://t.co/p9NIu7AaSL",FALSE,3,NA,2016-06-21 10:44:21,FALSE,NA,"745205709592215552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RJLilley",2,FALSE,FALSE,NA,NA
"RT @AbelValdivia: Take Action: Tell @POTUS to sign the Papahanaumokuakea Expansion Proposal #ICRS2016 #hawaii https://t.co/F3EA8SKo7t https…",FALSE,0,NA,2016-06-21 10:44:10,FALSE,NA,"745205665594019840",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","punkrockscience",6,TRUE,FALSE,NA,NA
